Generation;Pokemon Id;Pokedex Number;Pokemon Name;Classification;Alternate Form Name;Original Pokemon ID;Legendary Type;Pokemon Height;Pokemon Weight;Primary Type;Secondary Type;Primary Ability;Primary Ability Description;Secondary Ability;Secondary Ability Description;Hidden Ability;Hidden Ability Description;Special Event Ability;Special Event Ability Description;Male Ratio;Female Ratio;Base Happiness;Game(s) of Origin;Health Stat;Attack Stat;Defense Stat;Special Attack Stat;Special Defense Stat;Speed Stat;Base Stat Total;Health EV;Attack EV;Defense EV;Special Attack EV;Special Defense EV;Speed EV;EV Yield Total;Catch Rate;Experience Growth;Experience Growth Total;Primary Egg Group;Secondary Egg Group;Egg Cycle Count;Pre-Evolution Pokemon Id;Evolution Details;Region;Pre-Evolution Pokemon Id.1;Color
1;66;45;"""Vileplume""";"""Flower Pokémon""";;;nan;1.2;18.6;"""Grass""";"""Poison""";"""Chlorophyll""";"""Boosts the Pokémon's Speed stat in harsh sunlight.""";;;"""Effect Spore""";"""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""";;;50.0;50.0;50;"""Red""";75;80;85;110;90;50;490;0;0;0;3;0;0;3;45;"""Medium Slow""";1059860;"""Grass""";;20;65.0;"""Leaf Stone""";Kanto;65.0;red
1;68;46;"""Paras""";"""Mushroom Pokémon""";;;nan;0.3;5.4;"""Bug""";"""Grass""";"""Effect Spore""";"""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""";"""Dry Skin""";"""Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.""";"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";;;50.0;50.0;50;"""Red""";35;70;55;45;55;25;285;0;1;0;0;0;0;1;190;"""Medium Fast""";1000000;"""Bug""";"""Grass""";20;;;Kanto;;blue
1;69;47;"""Parasect""";"""Mushroom Pokémon""";;;nan;1.0;29.5;"""Bug""";"""Grass""";"""Effect Spore""";"""Contact with the Pokémon may inflict poison, sleep, or paralysis on its attacker.""";"""Dry Skin""";"""Restores HP in rain or when hit by Water-type moves. Reduces HP in harsh sunlight, and increases the damage received from Fire-type moves.""";"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";;;50.0;50.0;50;"""Red""";60;95;80;60;80;30;405;0;2;1;0;0;0;3;75;"""Medium Fast""";1000000;"""Bug""";"""Grass""";20;68.0;"""Level 24""";Kanto;68.0;blue
1;70;48;"""Venonat""";"""Insect Pokémon""";;;nan;1.0;30.0;"""Bug""";"""Poison""";"""Compound Eyes""";"""The Pokémon's compound eyes boost its accuracy.""";"""Tinted Lens""";"""The Pokémon can use """"not very effective"""" moves to deal regular damage.""";"""Run Away""";"""Enables a sure getaway from wild Pokémon.""";;;50.0;50.0;50;"""Red""";60;55;50;40;55;45;305;0;0;0;0;1;0;1;190;"""Medium Fast""";1000000;"""Bug""";;20;;;Kanto;;blue
1;71;49;"""Venomoth""";"""Poison Moth Pokémon""";;;nan;1.5;12.5;"""Bug""";"""Poison""";"""Shield Dust""";"""This Pokémon's dust blocks the additional effects of attacks taken.""";"""Tinted Lens""";"""The Pokémon can use """"not very effective"""" moves to deal regular damage.""";"""Wonder Skin""";"""Makes status moves more likely to miss.""";;;50.0;50.0;50;"""Red""";70;65;60;90;75;90;450;0;0;0;1;0;1;2;75;"""Medium Fast""";1000000;"""Bug""";;20;70.0;"""Level 31""";Kanto;70.0;blue
1;72;50;"""Diglett""";"""Mole Pokémon""";;;nan;0.2;0.8;"""Ground""";;"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";"""Arena Trap""";"""Prevents opposing Pokémon from fleeing.""";"""Sand Force""";"""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""";;;50.0;50.0;50;"""Red""";10;55;25;35;45;95;265;0;0;0;0;0;1;1;255;"""Medium Fast""";1000000;"""Field""";;20;;;Kanto;;blue
1;74;50;"""Diglett""";"""Mole Pokémon""";"""Alola""";72.0;nan;0.2;1.0;"""Ground""";"""Steel""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";"""Tangling Hair""";"""Contact with the Pokémon lowers the attacker's Speed stat.""";"""Sand Force""";"""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""";;;50.0;50.0;50;"""Sun""";10;55;30;35;45;90;265;0;0;0;0;0;1;1;255;"""Medium Fast""";1000000;"""Field""";;20;;;Kanto;;blue
1;75;51;"""Dugtrio""";"""Mole Pokémon""";"""Alola""";73.0;nan;0.7;66.6;"""Ground""";"""Steel""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";"""Tangling Hair""";"""Contact with the Pokémon lowers the attacker's Speed stat.""";"""Sand Force""";"""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""";;;50.0;50.0;50;"""Sun""";35;100;60;50;70;110;425;0;2;0;0;0;0;2;50;"""Medium Fast""";1000000;"""Field""";;20;74.0;"""Level 26 In Alola""";Kanto;74.0;blue
1;73;51;"""Dugtrio""";"""Mole Pokémon""";;;nan;0.7;33.3;"""Ground""";;"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";"""Arena Trap""";"""Prevents opposing Pokémon from fleeing.""";"""Sand Force""";"""Boosts the power of Rock-, Ground-, and Steel-type moves in a sandstorm.""";;;50.0;50.0;50;"""Red""";35;100;50;50;70;120;425;0;0;0;0;0;2;2;50;"""Medium Fast""";1000000;"""Field""";;20;72.0;"""Level 26""";Kanto;72.0;blue
1;96;52;"""Meowth""";"""Scratch Cat Pokémon""";;;nan;0.4;4.2;"""Normal""";;"""Pickup""";"""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";;;50.0;50.0;50;"""Red""";40;45;35;40;40;90;290;0;0;0;0;0;1;1;255;"""Medium Fast""";1000000;"""Field""";;20;;;Kanto;;blue
1;97;52;"""Meowth""";"""Scratch Cat Pokémon""";"""Alola""";96.0;nan;0.4;4.2;"""Dark""";;"""Pickup""";"""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";;;50.0;50.0;50;"""Sun""";40;35;35;50;40;90;290;0;0;0;0;0;1;1;255;"""Medium Fast""";1000000;"""Field""";;20;;;Kanto;;blue
1;98;52;"""Meowth""";"""Scratch Cat Pokémon""";"""Galar""";96.0;nan;0.4;7.5;"""Steel""";;"""Pickup""";"""The Pokémon may pick up the item an opposing Pokémon used during a battle. It may pick up items outside of battle, too.""";"""Tough Claws""";"""Powers up moves that make direct contact.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";;;50.0;50.0;50;"""Sword""";50;65;55;40;40;40;290;0;0;0;0;0;1;1;255;"""Medium Fast""";1000000;"""Field""";;20;;;Kanto;;blue
1;100;53;"""Persian""";"""Classy Cat Pokémon""";;;nan;1.0;32.0;"""Normal""";;"""Limber""";"""Its limber body protects the Pokémon from paralysis.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";"""Unnerve""";"""Unnerves opposing Pokémon and makes them unable to eat Berries.""";;;50.0;50.0;50;"""Red""";65;70;60;65;65;115;440;0;0;0;0;0;2;2;90;"""Medium Fast""";1000000;"""Field""";;20;96.0;"""Level 28""";Kanto;96.0;blue
1;101;53;"""Persian""";"""Classy Cat Pokémon""";"""Alola""";100.0;nan;1.1;33.0;"""Dark""";;"""Fur Coat""";"""Halves the damage from physical moves.""";"""Technician""";"""Powers up the Pokémon's weaker moves.""";"""Rattled""";"""Dark-, Ghost-, and Bug-type moves scare the Pokémon and boost its Speed stat.""";;;50.0;50.0;50;"""Sun""";65;60;60;75;65;115;440;0;0;0;0;0;2;2;90;"""Medium Fast""";1000000;"""Field""";;20;97.0;;Kanto;97.0;blue
1;102;54;"""Psyduck""";"""Duck Pokémon""";;;nan;0.8;19.6;"""Water""";;"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";"""Cloud Nine""";"""Eliminates the effects of weather.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Red""";50;52;48;65;50;55;320;0;0;0;1;0;0;1;190;"""Medium Fast""";1000000;"""Water 1""";"""Field""";20;;;Kanto;;blue
1;884;55;"""Golduck""";"""Duck Pokémon""";;;nan;1.7;76.6;"""Water""";;"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";"""Cloud Nine""";"""Eliminates the effects of weather.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Red""";80;82;78;95;80;85;500;0;0;0;2;0;0;2;75;"""Medium Fast""";1000000;"""Water 1""";"""Field""";20;102.0;"""Level 33""";Kanto;102.0;blue
1;895;56;"""Mankey""";"""Pig Monkey Pokémon""";;;nan;0.5;28.0;"""Fighting""";;"""Vital Spirit""";"""The Pokémon is full of vitality, and that prevents it from falling asleep.""";"""Anger Point""";"""The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.""";"""Defiant""";"""Boosts the Pokémon's Attack stat sharply when its stats are lowered.""";;;50.0;50.0;50;"""Red""";40;80;35;35;45;70;305;0;1;0;0;0;0;1;190;"""Medium Fast""";1000000;"""Field""";;20;;;Kanto;;red
1;924;57;"""Primeape""";"""Pig Monkey Pokémon""";;;nan;1.0;32.0;"""Fighting""";;"""Vital Spirit""";"""The Pokémon is full of vitality, and that prevents it from falling asleep.""";"""Anger Point""";"""The Pokémon is angered when it takes a critical hit, and that maxes its Attack stat.""";"""Defiant""";"""Boosts the Pokémon's Attack stat sharply when its stats are lowered.""";;;50.0;50.0;50;"""Red""";65;105;60;60;70;95;455;0;2;0;0;0;0;2;75;"""Medium Fast""";1000000;"""Field""";;20;895.0;"""Level 28""";Kanto;895.0;red
1;949;58;"""Growlithe""";"""Puppy Pokémon""";;;nan;0.7;19.0;"""Fire""";;"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";"""Justified""";"""Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.""";;;75.0;25.0;50;"""Red""";55;70;45;70;50;60;350;0;1;0;0;0;0;1;190;"""Slow""";1250000;"""Field""";;20;;;Kanto;;blue
1;1615;58;"""Growlithe""";"""Scout Pokémon""";"""Hisui""";949.0;nan;0.8;22.7;"""Fire""";"""Rock""";"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";"""Rock Head""";"""Protects the Pokémon from recoil damage.""";;;75.0;25.0;50;"""Legends Arceus""";60;75;45;65;50;55;350;0;1;0;0;0;0;1;235;"""Slow""";1250000;"""Field""";;20;;;Kanto;;blue
1;960;59;"""Arcanine""";"""Legendary Pokémon""";;;nan;1.9;155.0;"""Fire""";;"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";"""Justified""";"""Being hit by a Dark-type move boosts the Attack stat of the Pokémon, for justice.""";;;75.0;25.0;50;"""Red""";90;110;80;100;80;95;555;0;2;0;0;0;0;2;75;"""Slow""";1250000;"""Field""";;20;949.0;"""Fire Stone""";Kanto;949.0;blue
1;1624;59;"""Arcanine""";"""Legendary Pokémon""";"""Hisui""";960.0;nan;2.0;168.0;"""Fire""";"""Rock""";"""Intimidate""";"""The Pokémon intimidates opposing Pokémon upon entering battle, lowering their Attack stat.""";"""Flash Fire""";"""Powers up the Pokémon's Fire-type moves if it's hit by one.""";"""Rock Head""";"""Protects the Pokémon from recoil damage.""";;;75.0;25.0;50;"""Legends Arceus""";95;115;80;95;80;90;555;0;2;0;0;0;0;2;135;"""Slow""";1250000;"""Field""";;20;1615.0;"""Fire Stone""";Kanto;1615.0;blue
1;971;60;"""Poliwag""";"""Tadpole Pokémon""";;;nan;0.6;12.4;"""Water""";;"""Water Absorb""";"""Restores HP if hit by a Water-type move instead of taking damage.""";"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Red""";40;50;40;40;40;90;300;0;0;0;0;0;1;1;255;"""Medium Slow""";1059860;"""Water 1""";;20;;;Kanto;;red
1;982;61;"""Poliwhirl""";"""Tadpole Pokémon""";;;nan;1.0;20.0;"""Water""";;"""Water Absorb""";"""Restores HP if hit by a Water-type move instead of taking damage.""";"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Red""";65;65;65;50;50;90;385;0;0;0;0;0;2;2;120;"""Medium Slow""";1059860;"""Water 1""";;20;971.0;"""Level 25""";Kanto;971.0;red
1;993;62;"""Poliwrath""";"""Tadpole Pokémon""";;;nan;1.3;54.0;"""Water""";"""Fighting""";"""Water Absorb""";"""Restores HP if hit by a Water-type move instead of taking damage.""";"""Damp""";"""Prevents the use of explosive moves, such as Self-Destruct, by dampening its surroundings.""";"""Swift Swim""";"""Boosts the Pokémon's Speed stat in rain.""";;;50.0;50.0;50;"""Red""";90;95;95;70;90;70;510;0;0;3;0;0;0;3;45;"""Medium Slow""";1059860;"""Water 1""";;20;982.0;"""Water Stone""";Kanto;982.0;red
1;1004;63;"""Abra""";"""Psi Pokémon""";;;nan;0.9;19.5;"""Psychic""";;"""Synchronize""";"""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Magic Guard""";"""The Pokémon only takes damage from attacks.""";;;75.0;25.0;50;"""Red""";25;20;15;105;55;90;310;0;0;0;1;0;0;1;200;"""Medium Slow""";1059860;"""Human-Like""";;20;;;Kanto;;red
1;1015;64;"""Kadabra""";"""Psi Pokémon""";;;nan;1.3;56.5;"""Psychic""";;"""Synchronize""";"""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Magic Guard""";"""The Pokémon only takes damage from attacks.""";;;75.0;25.0;50;"""Red""";40;35;30;120;70;105;400;0;0;0;2;0;0;2;100;"""Medium Slow""";1059860;"""Human-Like""";;20;1004.0;"""Level 16""";Kanto;1004.0;red
1;1026;65;"""Alakazam""";"""Psi Pokémon""";;;nan;1.5;48.0;"""Psychic""";;"""Synchronize""";"""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Magic Guard""";"""The Pokémon only takes damage from attacks.""";;;75.0;25.0;50;"""Red""";55;50;45;135;95;120;500;0;0;0;3;0;0;3;50;"""Medium Slow""";1059860;"""Human-Like""";;20;1015.0;;Kanto;1015.0;red
1;1026;65;"""Alakazam""";"""Psi Pokémon""";;;nan;1.5;48.0;"""Psychic""";;"""Synchronize""";"""The attacker will receive the same status condition if it inflicts a burn, poison, or paralysis to the Pokémon.""";"""Inner Focus""";"""The Pokémon's intensely focused, and that protects the Pokémon from flinching.""";"""Magic Guard""";"""The Pokémon only takes damage from attacks.""";;;75.0;25.0;50;"""Red""";55;50;45;135;95;120;500;0;0;0;3;0;0;3;50;"""Medium Slow""";1059860;"""Human-Like""";;20;1015.0;"""Trade Or Use Linking Cord In Legends: Arceus""";Kanto;1015.0;red
1;1076;66;"""Machop""";"""Superpower Pokémon""";;;nan;0.8;19.5;"""Fighting""";;"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""No Guard""";"""The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.""";"""Steadfast""";"""The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.""";;;75.0;25.0;50;"""Red""";70;80;50;35;35;35;305;0;1;0;0;0;0;1;180;"""Medium Slow""";1059860;"""Human-Like""";;20;;;Kanto;;red
1;1087;67;"""Machoke""";"""Superpower Pokémon""";;;nan;1.5;70.5;"""Fighting""";;"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""No Guard""";"""The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.""";"""Steadfast""";"""The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.""";;;75.0;25.0;50;"""Red""";80;100;70;50;60;45;405;0;2;0;0;0;0;2;90;"""Medium Slow""";1059860;"""Human-Like""";;20;1076.0;"""Level 28""";Kanto;1076.0;red
1;1097;68;"""Machamp""";"""Superpower Pokémon""";;;nan;1.6;130.0;"""Fighting""";;"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""No Guard""";"""The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.""";"""Steadfast""";"""The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.""";;;75.0;25.0;50;"""Red""";90;130;80;65;85;55;505;0;3;0;0;0;0;3;45;"""Medium Slow""";1059860;"""Human-Like""";;20;1087.0;;Kanto;1087.0;red
1;1097;68;"""Machamp""";"""Superpower Pokémon""";;;nan;1.6;130.0;"""Fighting""";;"""Guts""";"""It's so gutsy that having a status condition boosts the Pokémon's Attack stat.""";"""No Guard""";"""The Pokémon employs no-guard tactics to ensure incoming and outgoing attacks always land.""";"""Steadfast""";"""The Pokémon's determination boosts the Speed stat each time the Pokémon flinches.""";;;75.0;25.0;50;"""Red""";90;130;80;65;85;55;505;0;3;0;0;0;0;3;45;"""Medium Slow""";1059860;"""Human-Like""";;20;1087.0;"""Trade Or Use Linking Cord In Legends: Arceus""";Kanto;1087.0;red
1;1109;69;"""Bellsprout""";"""Flower Pokémon""";;;nan;0.7;4.0;"""Grass""";"""Poison""";"""Chlorophyll""";"""Boosts the Pokémon's Speed stat in harsh sunlight.""";;;"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";;;50.0;50.0;50;"""Red""";50;75;35;70;30;40;300;0;1;0;0;0;0;1;255;"""Medium Slow""";1059860;"""Grass""";;20;;;Kanto;;red
1;1128;70;"""Weepinbell""";"""Flycatcher Pokémon""";;;nan;1.0;6.4;"""Grass""";"""Poison""";"""Chlorophyll""";"""Boosts the Pokémon's Speed stat in harsh sunlight.""";;;"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";;;50.0;50.0;50;"""Red""";65;90;50;85;45;55;390;0;2;0;0;0;0;2;120;"""Medium Slow""";1059860;"""Grass""";;20;1109.0;"""Level 21""";Kanto;1109.0;red
1;1139;71;"""Victreebel""";"""Flycatcher Pokémon""";;;nan;1.7;15.5;"""Grass""";"""Poison""";"""Chlorophyll""";"""Boosts the Pokémon's Speed stat in harsh sunlight.""";;;"""Gluttony""";"""Makes the Pokémon eat a held Berry when its HP drops to half or less, which is sooner than usual.""";;;50.0;50.0;50;"""Red""";80;105;65;100;70;70;490;0;3;0;0;0;0;3;45;"""Medium Slow""";1059860;"""Grass""";;20;1128.0;"""Leaf Stone""";Kanto;1128.0;red
1;1150;72;"""Tentacool""";"""Jellyfish Pokémon""";;;nan;0.9;45.5;"""Water""";"""Poison""";"""Clear Body""";"""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""";"""Liquid Ooze""";"""The oozed liquid has a strong stench, which damages attackers using any draining move.""";"""Rain Dish""";"""The Pokémon gradually regains HP in rain.""";;;50.0;50.0;50;"""Red""";40;40;35;50;100;70;335;0;0;0;0;1;0;1;190;"""Slow""";1250000;"""Water 3""";;20;;;Kanto;;blue
1;1254;73;"""Tentacruel""";"""Jellyfish Pokémon""";;;nan;1.6;55.0;"""Water""";"""Poison""";"""Clear Body""";"""Prevents other Pokémon's moves or Abilities from lowering the Pokémon's stats.""";"""Liquid Ooze""";"""The oozed liquid has a strong stench, which damages attackers using any draining move.""";"""Rain Dish""";"""The Pokémon gradually regains HP in rain.""";;;50.0;50.0;50;"""Red""";80;70;65;80;120;100;515;0;0;0;0;2;0;2;60;"""Slow""";1250000;"""Water 3""";;20;1150.0;"""Level 30""";Kanto;1150.0;blue
1;1265;74;"""Geodude""";"""Rock Pokémon""";;;nan;0.4;20.0;"""Rock""";"""Ground""";"""Rock Head""";"""Protects the Pokémon from recoil damage.""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";;;50.0;50.0;50;"""Red""";40;80;100;30;30;20;300;0;0;1;0;0;0;1;255;"""Medium Slow""";1059860;"""Mineral""";;15;;;Kanto;;red
1;1361;74;"""Geodude""";"""Rock Pokémon""";"""Alola""";1265.0;nan;0.4;20.3;"""Rock""";"""Electric""";"""Magnet Pull""";"""Prevents Steel-type Pokémon from escaping using its magnetic force.""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Galvanize""";"""Normal-type moves become Electric-type moves. The power of those moves is boosted a little.""";;;50.0;50.0;70;"""Sun""";40;80;100;30;30;20;300;0;0;1;0;0;0;1;255;"""Medium Slow""";1059860;"""Mineral""";;15;;;Kanto;;red
1;1362;75;"""Graveler""";"""Rock Pokémon""";"""Alola""";1276.0;nan;1.0;110.0;"""Rock""";"""Electric""";"""Magnet Pull""";"""Prevents Steel-type Pokémon from escaping using its magnetic force.""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Galvanize""";"""Normal-type moves become Electric-type moves. The power of those moves is boosted a little.""";;;50.0;50.0;70;"""Sun""";55;95;115;45;45;35;390;0;0;2;0;0;0;2;120;"""Medium Slow""";1059860;"""Mineral""";;15;1361.0;"""Level 25""";Kanto;1361.0;red
1;1276;75;"""Graveler""";"""Rock Pokémon""";;;nan;1.0;105.0;"""Rock""";"""Ground""";"""Rock Head""";"""Protects the Pokémon from recoil damage.""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";;;50.0;50.0;50;"""Red""";55;95;115;45;45;35;390;0;0;2;0;0;0;2;120;"""Medium Slow""";1059860;"""Mineral""";;15;1265.0;"""Level 25""";Kanto;1265.0;red
1;1287;76;"""Golem""";"""Megaton Pokémon""";;;nan;1.4;300.0;"""Rock""";"""Ground""";"""Rock Head""";"""Protects the Pokémon from recoil damage.""";"""Sturdy""";"""It cannot be knocked out with one hit. One-hit KO moves cannot knock it out, either.""";"""Sand Veil""";"""Boosts the Pokémon's evasiveness in a sandstorm.""";;;50.0;50.0;50;"""Red""";80;120;130;55;65;45;495;0;0;3;0;0;0;3;45;"""Medium Slow""";1059860;"""Mineral""";;15;1276.0;;Kanto;1276.0;red
